dataset,method,model,n_runs,score_mean,score_std,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,accuracy_mean,accuracy_std,roc_auc_mean,roc_auc_std,retention_mean,retention_std,agreement_mean,agreement_std,out_dim_mean,out_dim_std,distance_corr_mean,distance_corr_std,rank_match_mean,rank_match_std,corr_gap_mean,corr_gap_std,z_offdiag_corr_mean,z_offdiag_corr_std,recon_r2_mean,recon_r2_std,worst_attr_r2_mean,worst_attr_r2_std,sensitive_attr_r2_mean,sensitive_attr_r2_std,n_pairs_r2_0.5_mean,n_pairs_r2_0.5_std,spearman_leak_mean,spearman_leak_std,semantic_acc_mean,semantic_acc_std,kind_acc_mean,kind_acc_std,membership_auc_mean,membership_auc_std,linkage_mean,linkage_std,sensitive_hit_mean,sensitive_hit_std,known_pair_robustness,task,family
california_housing,rff,knn,2,0.5283931866040843,0.04466894857148182,0.5283931866040843,0.04466894857148182,0.8055209706474302,0.000585049435599774,0.5729546462962963,0.002260026933539964,,,,,0.826411070219873,0.1434710056646572,0.8895414760631886,0.05026068926887092,12.0,0.0,0.3454627076296426,0.02138006100555443,0.5813274095780696,0.021509303004437222,0.3622894747449358,0.0037960740580958,0.20670832775410214,0.013248383377785283,0.4222101623542324,0.11774321216199019,0.914627235937481,0.015797232622395616,0.914627235937481,0.015797232622395616,100.0,0.0,0.8299251858783654,0.02139094246930255,,,,,0.5405930083932731,0.020112272298093238,,,,,partial_recovery_with_enough_pairs,regression,nonlinear
california_housing,microagg_rot,linear,2,0.39294561079340184,0.012621655181571885,0.39294561079340184,0.012621655181571885,0.9152083708778695,0.03454912954377221,0.6909267704683555,0.025116317406192967,,,,,0.643529607239693,0.03941169690575826,0.713903404521479,0.046647654612049276,8.0,0.0,0.11485917237413183,0.0020224427137806363,0.628858536389045,0.006992906420298912,0.34424177328381644,0.03842814401763807,0.19555886591716715,0.013526311587154168,0.4458004667434668,0.0716571636681914,0.7859139456764822,0.006947311375154799,0.7859139456764822,0.006947311375154799,75.0,35.35533905932738,0.746003834613665,0.035199606329780454,0.0,0.0,1.0,0.0,0.5007570374105996,7.294105344112673e-06,,,0.6666666666666666,0.0,partial_recovery_with_enough_pairs,regression,lossy
california_housing,microagg_rot,hgb,2,0.4499533614325889,0.013129621575796316,0.4499533614325889,0.013129621575796316,0.8711362993407405,0.03154514750569532,0.6525204660034913,0.02160422901784908,,,,,0.5708708133953232,0.028998195894312656,0.7530851487109304,0.015876879002572702,8.0,0.0,0.11485917237413183,0.0020224427137806363,0.628858536389045,0.006992906420298912,0.34424177328381644,0.03842814401763807,0.19555886591716715,0.013526311587154168,0.4458004667434668,0.0716571636681914,0.7859139456764822,0.006947311375154799,0.7859139456764822,0.006947311375154799,75.0,35.35533905932738,0.746003834613665,0.035199606329780454,0.0,0.0,1.0,0.0,0.5007570374105996,7.294105344112673e-06,,,0.6666666666666666,0.0,partial_recovery_with_enough_pairs,regression,lossy
california_housing,microagg_rot,mlp,2,0.4441333306861916,0.009463352625491453,0.4441333306861916,0.009463352625491453,0.8758204103205534,0.03471096193977659,0.6584105245580816,0.02529164175918808,,,,,0.696242071754781,0.0764818074361736,0.7603841749820885,1.972713418757266e-05,8.0,0.0,0.11485917237413183,0.0020224427137806363,0.628858536389045,0.006992906420298912,0.34424177328381644,0.03842814401763807,0.19555886591716715,0.013526311587154168,0.4458004667434668,0.0716571636681914,0.7859139456764822,0.006947311375154799,0.7859139456764822,0.006947311375154799,75.0,35.35533905932738,0.746003834613665,0.035199606329780454,0.0,0.0,1.0,0.0,0.5007570374105996,7.294105344112673e-06,,,0.6666666666666666,0.0,partial_recovery_with_enough_pairs,regression,lossy
california_housing,microagg_rot,knn,2,0.42449452372093827,0.007289366387165802,0.42449452372093827,0.007289366387165802,0.8912114820753161,0.037261715666329,0.6680883144444445,0.018440944159502377,,,,,0.6619137893168169,0.07070431116075417,0.7453418915962335,0.010467796160289155,8.0,0.0,0.11485917237413183,0.0020224427137806363,0.628858536389045,0.006992906420298912,0.34424177328381644,0.03842814401763807,0.19555886591716715,0.013526311587154168,0.4458004667434668,0.0716571636681914,0.7859139456764822,0.006947311375154799,0.7859139456764822,0.006947311375154799,75.0,35.35533905932738,0.746003834613665,0.035199606329780454,0.0,0.0,1.0,0.0,0.5007570374105996,7.294105344112673e-06,,,0.6666666666666666,0.0,partial_recovery_with_enough_pairs,regression,lossy
california_housing,noisy_gauss_rot,linear,2,0.5849345397734294,0.012320646961400589,0.5849345397734294,0.012320646961400589,0.7572095918093154,0.04767232902179125,0.5624026862880639,0.01261432557326436,,,,,0.9572088960229909,0.0077440770053930534,0.8928022779656548,0.03432324342955782,8.0,0.0,0.23123983013708432,0.07580595375123843,0.6143439003021856,0.011044472008080392,0.24749408658250271,0.00419554334516486,0.015141470838232902,0.00782159677681603,0.48712999461108336,0.25138995612356124,0.90784818272822,0.005135535674929107,0.90784818272822,0.005135535674929107,25.0,0.0,0.764789564156112,0.004287940207633869,0.0,0.0,1.0,0.0,0.5422842646610598,0.03591763541180366,,,0.6666666666666666,0.0,partial_recovery_with_enough_pairs,regression,classical
california_housing,noisy_gauss_rot,hgb,2,0.705346993271215,0.001454709860152341,0.705346993271215,0.001454709860152341,0.6378332878578363,0.03227593614166783,0.4461481152510439,0.011819076194839725,,,,,0.8945949060277492,0.017507695193926264,0.9369960885272846,0.00015603326900013914,8.0,0.0,0.23123983013708432,0.07580595375123843,0.6143439003021856,0.011044472008080392,0.24749408658250271,0.00419554334516486,0.015141470838232902,0.00782159677681603,0.48712999461108336,0.25138995612356124,0.90784818272822,0.005135535674929107,0.90784818272822,0.005135535674929107,25.0,0.0,0.764789564156112,0.004287940207633869,0.0,0.0,1.0,0.0,0.5422842646610598,0.03591763541180366,,,0.6666666666666666,0.0,partial_recovery_with_enough_pairs,regression,classical
california_housing,noisy_gauss_rot,mlp,2,0.7206821020609031,0.009790486786824098,0.7206821020609031,0.009790486786824098,0.6211919375902157,0.04077358320804409,0.4421294784844526,0.015158373965397095,,,,,1.1323572713573729,0.16358041537011334,0.9122138171139369,0.039001176233705435,8.0,0.0,0.23123983013708432,0.07580595375123843,0.6143439003021856,0.011044472008080392,0.24749408658250271,0.00419554334516486,0.015141470838232902,0.00782159677681603,0.48712999461108336,0.25138995612356124,0.90784818272822,0.005135535674929107,0.90784818272822,0.005135535674929107,25.0,0.0,0.764789564156112,0.004287940207633869,0.0,0.0,1.0,0.0,0.5422842646610598,0.03591763541180366,,,0.6666666666666666,0.0,partial_recovery_with_enough_pairs,regression,classical
california_housing,noisy_gauss_rot,knn,2,0.6545188665883779,0.01910837800789895,0.6545188665883779,0.01910837800789895,0.6909470555699544,0.0523405017627675,0.5014442059259259,0.03423731629032648,,,,,1.0184690740420237,0.061732745677255764,0.8692988155475969,0.04054334531051359,8.0,0.0,0.23123983013708432,0.07580595375123843,0.6143439003021856,0.011044472008080392,0.24749408658250271,0.00419554334516486,0.015141470838232902,0.00782159677681603,0.48712999461108336,0.25138995612356124,0.90784818272822,0.005135535674929107,0.90784818272822,0.005135535674929107,25.0,0.0,0.764789564156112,0.004287940207633869,0.0,0.0,1.0,0.0,0.5422842646610598,0.03591763541180366,,,0.6666666666666666,0.0,partial_recovery_with_enough_pairs,regression,classical
banking_mixed_reg,identity,linear,2,0.8789820121150022,0.00607947707831135,0.8789820121150022,0.00607947707831135,260.8152552274929,9.156616092999572,208.54106009950962,7.397373371621785,,,,,1.0,0.0,1.0,0.0,15.0,0.0,1.0,1.1102230246251565e-16,1.0,0.0,0.0,0.0,0.06115984913328895,0.001453448702370584,0.9963511920283694,0.0001432628231064658,1.0,0.0,1.0,0.0,25.0,0.0,1.0,0.0,0.2,0.0,0.7333333333333333,0.0,0.5293988896540489,0.00988824022698132,,,0.8888888888888888,0.0,collapses_with_enough_pairs,regression,baseline
banking_mixed_reg,identity,hgb,2,0.9229339238338571,0.004056460654127698,0.9229339238338571,0.004056460654127698,208.07570155603156,3.400636128177993,153.0291331946853,2.9561484247624854,,,,,1.0,0.0,1.0,0.0,15.0,0.0,1.0,1.1102230246251565e-16,1.0,0.0,0.0,0.0,0.06115984913328895,0.001453448702370584,0.9963511920283694,0.0001432628231064658,1.0,0.0,1.0,0.0,25.0,0.0,1.0,0.0,0.2,0.0,0.7333333333333333,0.0,0.5293988896540489,0.00988824022698132,,,0.8888888888888888,0.0,collapses_with_enough_pairs,regression,baseline
banking_mixed_reg,identity,mlp,2,-0.6046972989759728,0.13016762516751998,-0.6046972989759728,0.13016762516751998,949.1870129276222,29.0563751557975,810.2786557282752,24.58988299910374,,,,,1.0,0.0,1.0,0.0,15.0,0.0,1.0,1.1102230246251565e-16,1.0,0.0,0.0,0.0,0.06115984913328895,0.001453448702370584,0.9963511920283694,0.0001432628231064658,1.0,0.0,1.0,0.0,25.0,0.0,1.0,0.0,0.2,0.0,0.7333333333333333,0.0,0.5293988896540489,0.00988824022698132,,,0.8888888888888888,0.0,collapses_with_enough_pairs,regression,baseline
banking_mixed_reg,identity,knn,2,0.7529459533271675,0.028099817603430003,0.7529459533271675,0.028099817603430003,372.2567033784511,17.49209309569294,307.9880601041328,13.999933340133625,,,,,1.0,0.0,1.0,0.0,15.0,0.0,1.0,1.1102230246251565e-16,1.0,0.0,0.0,0.0,0.06115984913328895,0.001453448702370584,0.9963511920283694,0.0001432628231064658,1.0,0.0,1.0,0.0,25.0,0.0,1.0,0.0,0.2,0.0,0.7333333333333333,0.0,0.5293988896540489,0.00988824022698132,,,0.8888888888888888,0.0,collapses_with_enough_pairs,regression,baseline
banking_mixed_reg,secret_affine,linear,2,0.8789820121150022,0.00607947707831135,0.8789820121150022,0.00607947707831135,260.8152552274929,9.156616092999613,208.54106009950962,7.397373371621906,,,,,1.0,0.0,0.9999999999999998,3.1401849173675503e-16,15.0,0.0,0.9949264321552218,0.0019810137007225614,1.0,0.0,0.2216757202236953,0.01285246972255368,0.061159849133288945,0.0014534487023705593,0.9996604027570688,0.00037077269407511537,1.0,0.0,1.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.43333333333333335,0.04714045207910316,0.5293988896540489,0.00988824022698132,,,0.7222222222222222,0.07856742013183865,collapses_with_enough_pairs,regression,typed
banking_mixed_reg,secret_affine,hgb,2,0.9208299937580449,0.005901364229022811,0.9208299937580449,0.005901364229022811,210.84852258789277,5.759355985096223,155.478155710009,4.413943102832223,,,,,0.9977159743251858,0.0020089939131024883,0.998756497418213,0.00019207123166773928,15.0,0.0,0.9949264321552218,0.0019810137007225614,1.0,0.0,0.2216757202236953,0.01285246972255368,0.061159849133288945,0.0014534487023705593,0.9996604027570688,0.00037077269407511537,1.0,0.0,1.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.43333333333333335,0.04714045207910316,0.5293988896540489,0.00988824022698132,,,0.7222222222222222,0.07856742013183865,collapses_with_enough_pairs,regression,typed
banking_mixed_reg,secret_affine,mlp,2,-1.3753737655783065,0.15571109644236175,-1.3753737655783065,0.15571109644236175,1155.0484640521352,26.348284456533015,1013.5471315995834,20.80618382495082,,,,,2.300057078651257,0.23760957999768625,0.985181111093503,0.0015506623711778395,15.0,0.0,0.9949264321552218,0.0019810137007225614,1.0,0.0,0.2216757202236953,0.01285246972255368,0.061159849133288945,0.0014534487023705593,0.9996604027570688,0.00037077269407511537,1.0,0.0,1.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.43333333333333335,0.04714045207910316,0.5293988896540489,0.00988824022698132,,,0.7222222222222222,0.07856742013183865,collapses_with_enough_pairs,regression,typed
banking_mixed_reg,secret_affine,knn,2,0.7529459533271675,0.02809981760343016,0.7529459533271675,0.02809981760343016,372.2567033784511,17.492093095693022,307.9880601041327,13.999933340133666,,,,,1.0,2.482534153247273e-16,0.9999999999999999,1.5700924586837752e-16,15.0,0.0,0.9949264321552218,0.0019810137007225614,1.0,0.0,0.2216757202236953,0.01285246972255368,0.061159849133288945,0.0014534487023705593,0.9996604027570688,0.00037077269407511537,1.0,0.0,1.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.43333333333333335,0.04714045207910316,0.5293988896540489,0.00988824022698132,,,0.7222222222222222,0.07856742013183865,collapses_with_enough_pairs,regression,typed
banking_mixed_reg,std_rot,linear,2,0.8789829391218875,0.006085753622102782,0.8789829391218875,0.006085753622102782,260.81420464288163,9.163397359999049,208.54173990142988,7.40375229826069,,,,,1.0000010299672542,7.133572749690413e-06,0.9999999942511933,2.512041795643833e-09,15.0,0.0,0.6450116058254707,0.017080538011657858,0.6490889872678403,0.0023806982680236125,0.22988456495143503,0.023042666048222013,0.1106963243541903,0.0022770278041745434,0.9999392620111246,1.688256747088982e-05,0.9999743578589178,4.7160742319881774e-07,0.999971181703539,4.010908442727292e-06,10.0,0.0,0.7892338430591818,0.03232683994678359,0.0,0.0,0.5333333333333333,0.0,0.528523668235191,0.002487548415087441,,,0.4444444444444444,0.0,collapses_with_enough_pairs,regression,classical
banking_mixed_reg,std_rot,hgb,2,0.8723915004926559,0.010713480598251165,0.8723915004926559,0.010713480598251165,267.7696810213312,13.921384774191601,207.43915927585277,12.638962721464466,,,,,0.9452718643960261,0.01576270884398265,0.963203757880299,0.007222317535171616,15.0,0.0,0.6450116058254707,0.017080538011657858,0.6490889872678403,0.0023806982680236125,0.22988456495143503,0.023042666048222013,0.1106963243541903,0.0022770278041745434,0.9999392620111246,1.688256747088982e-05,0.9999743578589178,4.7160742319881774e-07,0.999971181703539,4.010908442727292e-06,10.0,0.0,0.7892338430591818,0.03232683994678359,0.0,0.0,0.5333333333333333,0.0,0.528523668235191,0.002487548415087441,,,0.4444444444444444,0.0,collapses_with_enough_pairs,regression,classical
banking_mixed_reg,std_rot,mlp,2,-1.167559035970813,0.23116420017534411,-1.167559035970813,0.23116420017534411,1102.7634321475593,47.887671129270196,989.0137429049846,50.621008304375586,,,,,1.9344900934635436,0.03413903325822423,0.878666098839899,0.013185966970820044,15.0,0.0,0.6450116058254707,0.017080538011657858,0.6490889872678403,0.0023806982680236125,0.22988456495143503,0.023042666048222013,0.1106963243541903,0.0022770278041745434,0.9999392620111246,1.688256747088982e-05,0.9999743578589178,4.7160742319881774e-07,0.999971181703539,4.010908442727292e-06,10.0,0.0,0.7892338430591818,0.03232683994678359,0.0,0.0,0.5333333333333333,0.0,0.528523668235191,0.002487548415087441,,,0.4444444444444444,0.0,collapses_with_enough_pairs,regression,classical
banking_mixed_reg,std_rot,knn,2,0.7625694633575794,0.01704918688480331,0.7625694633575794,0.01704918688480331,365.150886667098,9.473940759515875,302.46951245956427,5.658678274337735,,,,,1.0130641035675194,0.015164075981247926,0.9872734016552871,6.183471414808284e-05,15.0,0.0,0.6450116058254707,0.017080538011657858,0.6490889872678403,0.0023806982680236125,0.22988456495143503,0.023042666048222013,0.1106963243541903,0.0022770278041745434,0.9999392620111246,1.688256747088982e-05,0.9999743578589178,4.7160742319881774e-07,0.999971181703539,4.010908442727292e-06,10.0,0.0,0.7892338430591818,0.03232683994678359,0.0,0.0,0.5333333333333333,0.0,0.528523668235191,0.002487548415087441,,,0.4444444444444444,0.0,collapses_with_enough_pairs,regression,classical
banking_mixed_reg,gauss,linear,2,0.8606884202628342,0.01573068906285641,0.8606884202628342,0.01573068906285641,279.6992975316666,18.60454014095294,218.9940951730205,10.808695971371437,,,,,0.9791492814812215,0.011124201991709277,0.9895878489046981,0.0034203212616380056,15.0,0.0,0.13822923973666412,0.01323855513767347,1.0,0.0,0.04349628106036007,0.0003342248825164008,0.06934894526394347,0.0018913586562868524,0.8697450842543316,0.005722429458117027,0.9999999572698639,1.1729704646967263e-09,0.9999999572698639,1.1729704646967263e-09,25.0,0.0,1.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.5134011075450147,0.003362749862614941,,,0.8888888888888888,0.0,partial_recovery_with_enough_pairs,regression,classical
banking_mixed_reg,gauss,hgb,2,0.9229339238385024,0.004056460619722811,0.9229339238385024,0.004056460619722811,208.07570155059864,3.4006360819154224,153.02913319035167,2.9561483803751827,,,,,1.000000000005115,3.7300215513543294e-11,0.9999999999999997,0.0,15.0,0.0,0.13822923973666412,0.01323855513767347,1.0,0.0,0.04349628106036007,0.0003342248825164008,0.06934894526394347,0.0018913586562868524,0.8697450842543316,0.005722429458117027,0.9999999572698639,1.1729704646967263e-09,0.9999999572698639,1.1729704646967263e-09,25.0,0.0,1.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.5134011075450147,0.003362749862614941,,,0.8888888888888888,0.0,partial_recovery_with_enough_pairs,regression,classical
banking_mixed_reg,gauss,mlp,2,-1.3466967264962661,0.2074716395517532,-1.3466967264962661,0.2074716395517532,1147.7363268453385,39.33270650921927,995.1957310989253,33.76966684117259,,,,,2.242077083536868,0.13953131591234863,0.9409602233997811,0.006677203980724481,15.0,0.0,0.13822923973666412,0.01323855513767347,1.0,0.0,0.04349628106036007,0.0003342248825164008,0.06934894526394347,0.0018913586562868524,0.8697450842543316,0.005722429458117027,0.9999999572698639,1.1729704646967263e-09,0.9999999572698639,1.1729704646967263e-09,25.0,0.0,1.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.5134011075450147,0.003362749862614941,,,0.8888888888888888,0.0,partial_recovery_with_enough_pairs,regression,classical
banking_mixed_reg,gauss,knn,2,0.7226591536029412,0.01738087494439221,0.7226591536029412,0.01738087494439221,394.6883666194152,8.433516339809293,327.45374156332196,5.179496492742286,,,,,0.9600133959152757,0.01274371199589558,0.9411716632878883,0.004548736776380859,15.0,0.0,0.13822923973666412,0.01323855513767347,1.0,0.0,0.04349628106036007,0.0003342248825164008,0.06934894526394347,0.0018913586562868524,0.8697450842543316,0.005722429458117027,0.9999999572698639,1.1729704646967263e-09,0.9999999572698639,1.1729704646967263e-09,25.0,0.0,1.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.5134011075450147,0.003362749862614941,,,0.8888888888888888,0.0,partial_recovery_with_enough_pairs,regression,classical
banking_mixed_reg,gauss_white_rot,linear,2,0.8606965035515597,0.01574428969825158,0.8606965035515597,0.01574428969825158,279.6908425153864,18.618608688337762,218.98263450132254,10.812162115004034,,,,,0.9791584243834155,0.011139611921769411,0.9895814532415395,0.003421624888976015,15.0,0.0,0.3110707828968835,0.07769184413999253,0.515437672028158,0.01107298803600963,0.1611571045475669,0.0014815365627011353,7.5305869143234e-07,4.513031635264153e-08,0.8696278125485941,0.00541793258943973,0.999969274311645,1.159410814462994e-06,0.999969274311645,1.159410814462994e-06,25.0,0.0,0.6648567236406535,0.003246312507350259,0.0,0.0,0.5333333333333333,0.0,0.5119739366421729,0.014418163247958232,,,0.4444444444444444,0.0,partial_recovery_with_enough_pairs,regression,classical
banking_mixed_reg,gauss_white_rot,hgb,2,0.8257018773630938,0.005827814442988302,0.8257018773630938,0.005827814442988302,312.9693608254155,2.107778022789155,246.02775287695198,0.5532792821015827,,,,,0.8946437270741667,0.0023823237047309576,0.9410472192937196,0.010141315696315406,15.0,0.0,0.3110707828968835,0.07769184413999253,0.515437672028158,0.01107298803600963,0.1611571045475669,0.0014815365627011353,7.5305869143234e-07,4.513031635264153e-08,0.8696278125485941,0.00541793258943973,0.999969274311645,1.159410814462994e-06,0.999969274311645,1.159410814462994e-06,25.0,0.0,0.6648567236406535,0.003246312507350259,0.0,0.0,0.5333333333333333,0.0,0.5119739366421729,0.014418163247958232,,,0.4444444444444444,0.0,partial_recovery_with_enough_pairs,regression,classical
banking_mixed_reg,gauss_white_rot,mlp,2,-1.4617677962043985,0.16160076168502763,-1.4617677962043985,0.16160076168502763,1175.8646770227997,26.87729027468772,1064.6841470604004,24.62239119669296,,,,,2.44524408846734,0.2591227950431265,0.7794625685348386,0.007854189669633988,15.0,0.0,0.3110707828968835,0.07769184413999253,0.515437672028158,0.01107298803600963,0.1611571045475669,0.0014815365627011353,7.5305869143234e-07,4.513031635264153e-08,0.8696278125485941,0.00541793258943973,0.999969274311645,1.159410814462994e-06,0.999969274311645,1.159410814462994e-06,25.0,0.0,0.6648567236406535,0.003246312507350259,0.0,0.0,0.5333333333333333,0.0,0.5119739366421729,0.014418163247958232,,,0.4444444444444444,0.0,partial_recovery_with_enough_pairs,regression,classical
banking_mixed_reg,gauss_white_rot,knn,2,0.6682391265649597,0.024022948962904394,0.6682391265649597,0.024022948962904394,431.63199858454703,11.329326155771883,365.67321467712054,7.780008750649445,,,,,0.8875221667444215,0.00121690280366871,0.9044305171927953,0.0010875081671196745,15.0,0.0,0.3110707828968835,0.07769184413999253,0.515437672028158,0.01107298803600963,0.1611571045475669,0.0014815365627011353,7.5305869143234e-07,4.513031635264153e-08,0.8696278125485941,0.00541793258943973,0.999969274311645,1.159410814462994e-06,0.999969274311645,1.159410814462994e-06,25.0,0.0,0.6648567236406535,0.003246312507350259,0.0,0.0,0.5333333333333333,0.0,0.5119739366421729,0.014418163247958232,,,0.4444444444444444,0.0,partial_recovery_with_enough_pairs,regression,classical
banking_mixed_reg,keyed_monotone,linear,2,0.9075118200753594,0.0004601585676395124,0.9075118200753594,0.0004601585676395124,228.0127479550738,1.709753204824974,181.00883529257544,2.1558067941078525,,,,,1.0324842900255302,0.00766468829817748,0.9881629301925747,0.001798378697101731,18.0,0.0,0.36386833347100117,0.0995723831507447,1.0,0.0,0.2564602749162569,0.0003191887376315714,0.07395690494750093,0.0022098124978343443,0.9383698344019941,0.009296398948449481,0.9999784644860096,2.423429421821439e-05,0.9999784644860096,2.423429421821439e-05,25.0,0.0,1.0,0.0,,,,,0.5318074958211315,0.007218526282813567,,,,,collapses_with_enough_pairs,regression,typed
banking_mixed_reg,keyed_monotone,hgb,2,0.921281694006983,0.0054137444674611365,0.921281694006983,0.0054137444674611365,210.26008438007904,5.135664900018674,155.55401611047046,3.5622081005488995,,,,,0.998206557885737,0.0014785011206837396,0.9986897580073668,0.00011431995630626652,18.0,0.0,0.36386833347100117,0.0995723831507447,1.0,0.0,0.2564602749162569,0.0003191887376315714,0.07395690494750093,0.0022098124978343443,0.9383698344019941,0.009296398948449481,0.9999784644860096,2.423429421821439e-05,0.9999784644860096,2.423429421821439e-05,25.0,0.0,1.0,0.0,,,,,0.5318074958211315,0.007218526282813567,,,,,collapses_with_enough_pairs,regression,typed
banking_mixed_reg,keyed_monotone,mlp,2,-1.0343185391607463,0.32725174834960047,-1.0343185391607463,0.32725174834960047,1067.211993136042,75.49144941732848,923.2824206061032,64.77018779696893,,,,,1.691413195031164,0.1770877921180221,0.9265208020151499,0.003943876167109846,18.0,0.0,0.36386833347100117,0.0995723831507447,1.0,0.0,0.2564602749162569,0.0003191887376315714,0.07395690494750093,0.0022098124978343443,0.9383698344019941,0.009296398948449481,0.9999784644860096,2.423429421821439e-05,0.9999784644860096,2.423429421821439e-05,25.0,0.0,1.0,0.0,,,,,0.5318074958211315,0.007218526282813567,,,,,collapses_with_enough_pairs,regression,typed
banking_mixed_reg,keyed_monotone,knn,2,0.7487366767215067,0.010944092261785688,0.7487366767215067,0.010944092261785688,375.7403852232011,4.433176365508115,311.17488425503893,2.399599148138522,,,,,0.9948311529978042,0.02259190265715029,0.9513869989697614,0.0014887382405015543,18.0,0.0,0.36386833347100117,0.0995723831507447,1.0,0.0,0.2564602749162569,0.0003191887376315714,0.07395690494750093,0.0022098124978343443,0.9383698344019941,0.009296398948449481,0.9999784644860096,2.423429421821439e-05,0.9999784644860096,2.423429421821439e-05,25.0,0.0,1.0,0.0,,,,,0.5318074958211315,0.007218526282813567,,,,,collapses_with_enough_pairs,regression,typed
banking_mixed_reg,typed_keyed,linear,2,0.8619700557239491,0.016616580174886195,0.8619700557239491,0.016616580174886195,278.3844882681027,19.56104643051276,217.3423329799313,11.875582295205483,,,,,0.9806039215016304,0.012122001320114362,0.9887182806166597,0.0026024927086047956,15.0,0.0,0.17276207357080056,0.1058343445474576,1.0,0.0,0.22655380115480228,0.0024174182559329746,0.06908278175595556,0.0004572238045705644,0.5885080007021006,0.04796959349800419,0.9999999434255006,5.821074691532105e-08,0.9999999434255006,5.821074691532105e-08,75.0,35.35533905932738,1.0,0.0,0.0,0.0,0.5333333333333333,0.09428090415820632,0.5201499527221238,0.024216047769854608,,,0.6111111111111112,0.07856742013183857,partial_recovery_with_enough_pairs,regression,typed
banking_mixed_reg,typed_keyed,hgb,2,0.9237597966008468,0.0044155831281606234,0.9237597966008468,0.0044155831281606234,206.94749327537747,3.9293510502477917,153.02169732061435,3.3389162187071233,,,,,1.0008939876529999,0.00038518038953044354,0.9979590696376395,9.531194119897346e-06,15.0,0.0,0.17276207357080056,0.1058343445474576,1.0,0.0,0.22655380115480228,0.0024174182559329746,0.06908278175595556,0.0004572238045705644,0.5885080007021006,0.04796959349800419,0.9999999434255006,5.821074691532105e-08,0.9999999434255006,5.821074691532105e-08,75.0,35.35533905932738,1.0,0.0,0.0,0.0,0.5333333333333333,0.09428090415820632,0.5201499527221238,0.024216047769854608,,,0.6111111111111112,0.07856742013183857,partial_recovery_with_enough_pairs,regression,typed
banking_mixed_reg,typed_keyed,mlp,2,-1.3274051765051553,0.16634951639148704,-1.3274051765051553,0.16634951639148704,1143.2513658360135,29.471303433640834,993.6722690801873,24.704361722101787,,,,,2.216910537270718,0.20211842133389363,0.9439448571093203,0.0007165894619840724,15.0,0.0,0.17276207357080056,0.1058343445474576,1.0,0.0,0.22655380115480228,0.0024174182559329746,0.06908278175595556,0.0004572238045705644,0.5885080007021006,0.04796959349800419,0.9999999434255006,5.821074691532105e-08,0.9999999434255006,5.821074691532105e-08,75.0,35.35533905932738,1.0,0.0,0.0,0.0,0.5333333333333333,0.09428090415820632,0.5201499527221238,0.024216047769854608,,,0.6111111111111112,0.07856742013183857,partial_recovery_with_enough_pairs,regression,typed
banking_mixed_reg,typed_keyed,knn,2,0.7276947369518443,0.016206293472020943,0.7276947369518443,0.016206293472020943,391.10136127741544,7.738972177580243,322.5119076969204,4.367149834355936,,,,,0.9667350275823272,0.014554543291538964,0.9167329211798684,0.0017662310265653572,15.0,0.0,0.17276207357080056,0.1058343445474576,1.0,0.0,0.22655380115480228,0.0024174182559329746,0.06908278175595556,0.0004572238045705644,0.5885080007021006,0.04796959349800419,0.9999999434255006,5.821074691532105e-08,0.9999999434255006,5.821074691532105e-08,75.0,35.35533905932738,1.0,0.0,0.0,0.0,0.5333333333333333,0.09428090415820632,0.5201499527221238,0.024216047769854608,,,0.6111111111111112,0.07856742013183857,partial_recovery_with_enough_pairs,regression,typed
banking_mixed_reg,bn_adv,linear,2,0.9167123261484145,0.0042976022204531325,0.9167123261484145,0.0042976022204531325,216.31377253524602,3.4230154104471158,166.05587704357526,0.9780807951576336,,,,,1.042966867792213,0.01210297280263604,0.9745006367343907,0.0016516699154110893,9.0,0.0,0.19586642961701015,0.04713358256800479,0.5649821108174117,0.0024325849373306846,0.7870945478541627,0.039285877919480953,0.6264535345624662,0.00242466845853958,0.39299384081516087,0.031206064078230792,0.9343605626668426,0.00036989111356663544,0.9343605626668426,0.00036989111356663544,,,0.9757179116503472,0.0029013923414267485,,,,,0.5063468214522115,0.006636069420281261,,,,,resistant_in_tested_budget,regression,learned
banking_mixed_reg,bn_adv,hgb,2,0.9137530782314016,0.007905872133217922,0.9137530782314016,0.007905872133217922,220.0219166539704,7.899484200859388,163.40915904239438,5.93883500722512,,,,,0.9900432809416544,0.004214603470242434,0.9893715987123333,0.0013194964426662835,9.0,0.0,0.19586642961701015,0.04713358256800479,0.5649821108174117,0.0024325849373306846,0.7870945478541627,0.039285877919480953,0.6264535345624662,0.00242466845853958,0.39299384081516087,0.031206064078230792,0.9343605626668426,0.00036989111356663544,0.9343605626668426,0.00036989111356663544,,,0.9757179116503472,0.0029013923414267485,,,,,0.5063468214522115,0.006636069420281261,,,,,resistant_in_tested_budget,regression,learned
