dataset,dataset_kind,dataset_n,dataset_d,method,seed,out_dim,r2,rmse,mae,train_time_s,infer_time_s,r2_raw,rmse_raw,mae_raw,r2_retention,delta_r2,rmse_ratio,mae_ratio,distance_preservation,semantic_unpaired_acc,semantic_paired_acc,semantic_max_abs_corr,recon_r2_knownpair_ridge,worst_attr_knownpair_ridge,known_pair_robustness,z_mean_abs_skew,z_offdiag_corr_mean_abs,aux_random_rot_r2,aux_ica_r2,neural_best_r2,neural_best_worst_attr
banking_d80,synthetic,18000,80,gw_q16_p80_rot,0,64,0.7081292057776616,1.54376510291388,1.1775361984643695,1.9342292800001815,0.007325115999947229,0.9701286708251531,0.4938705997940746,0.37855388469198165,0.7299332831544447,-0.2619994650474915,3.1258493693643064,3.1106171302996843,0.5325725705591071,0.015625,0.046875,0.30962225616063344,0.7011013120224557,0.7925200932659369,partial_recovery_with_enough_pairs,0.05699344230898151,0.007567535927361048,-1.0299061222072163,-0.9043407683581288,,
banking_d80,synthetic,18000,80,gw_q16_p70_rot,0,56,0.6442376623293868,1.7043778618897962,1.3196110268314114,2.2331946520000656,0.0072717890000149055,0.9701286708251531,0.4938705997940746,0.37855388469198165,0.6640744487856686,-0.32589100849576624,3.4510615991323585,3.485926522468897,0.535321420628996,0.03571428571428571,0.017857142857142856,0.45482193826958855,0.6240128326272527,0.7643310404872314,partial_recovery_with_enough_pairs,0.04648406145556445,0.007459432031637948,-0.9902847780795063,-0.8938398409742485,,
banking_d80,synthetic,18000,80,gw_q16_p50_rot,0,40,0.5462086893052748,1.92492577268689,1.4840758650123536,2.1820030209999004,0.007019096000021818,0.9701286708251531,0.4938705997940746,0.37855388469198165,0.5630270558241427,-0.4239199815198783,3.8976318361317954,3.9203820777586347,0.4760558022123351,0.025,0.05,0.3375304413732183,0.4740921058514009,0.5608451965261092,resistant_in_tested_budget,0.06347379077636454,0.007346097235648285,-1.0179019369176376,-0.8919998153879629,0.6344301585667608,0.7105113512432015
banking_d80,synthetic,18000,80,bn50,0,40,0.9777225140364467,0.42649995414069924,0.33694994640345943,2.115385538000055,0.007647729999916919,0.9701286708251531,0.4938705997940746,0.37855388469198165,1.007827665999021,0.007593843211293638,0.8635864421136501,0.8900977113935202,0.8119434052375483,0.05,0.0,0.8542321143023361,0.8289918098007538,0.9482055559301962,partial_recovery_with_enough_pairs,1.1081778219118903,0.7340759891645735,-0.7428802791357065,-0.9250593711080548,,
banking_d80,synthetic,18000,80,bn50_rot,0,40,0.9775862160274025,0.4278026696113073,0.3383347641408237,2.0118060810000316,0.008557616999951279,0.9701286708251531,0.4938705997940746,0.37855388469198165,1.0076871712243143,0.007457545202249394,0.8662242089115749,0.8937558900395829,0.8119434052375482,0.075,0.025,0.8428616481736341,0.8289918098007544,0.9482055559301957,partial_recovery_with_enough_pairs,1.0069394075603806,0.5094683094072184,-0.9474853268905308,-0.8891877409281609,,
banking_d80,synthetic,18000,80,bn50_q16_rot,0,40,0.9761351449248586,0.44143351202499886,0.34954701105835534,2.1453532789998917,0.0066657770000801975,0.9701286708251531,0.4938705997940746,0.37855388469198165,1.006191420045958,0.006006474099705561,0.893824236974341,0.9233745186442127,0.7664928742831358,0.1,0.05,0.828956873656095,0.7397327146115771,0.9228127265491044,partial_recovery_with_enough_pairs,0.7318162977650712,0.4941686452899789,-0.9456492818479294,-0.8557568913974677,0.8300515345511459,0.9370244888198482
banking_d80,synthetic,18000,80,bn50_adv_rot,0,40,0.9774505153036307,0.4290957473123731,0.3361298659711341,2.127791815999899,0.006758019000017157,0.9701286708251531,0.4938705997940746,0.37855388469198165,1.0075472921259505,0.007321844478477613,0.868842460942785,0.887931360801206,0.7124501658519261,0.025,0.0,0.8070076251957253,0.7743946219585565,0.9365007088770639,partial_recovery_with_enough_pairs,0.789404178721665,0.39773136020758426,-0.9932517050528158,-0.8936034616716869,,
banking_d80,synthetic,18000,80,raw,1,80,0.9717498292353731,0.494272255076249,0.3725436457030337,2.243098087000135,0.006781684000088717,0.9717498292353731,0.494272255076249,0.3725436457030337,1.0,0.0,1.0,1.0,1.0,0.15,1.0,1.0,0.9996744740686692,0.9999854149933708,collapses_with_enough_pairs,0.7707406079988569,0.38845387316092617,-0.9954715408260805,-0.8620444822628024,,
banking_d80,synthetic,18000,80,gauss,1,80,0.9717498292353731,0.494272255076249,0.3725436457030337,2.0671674510001594,0.006801573999837274,0.9717498292353731,0.494272255076249,0.3725436457030337,1.0,0.0,1.0,1.0,0.8604355925890311,0.0,1.0,0.9998118869007997,0.9189030359556046,0.9997657176382196,collapses_with_enough_pairs,0.002631050070924447,0.3864553369174587,-0.9404612367905812,-0.9118738375801592,,
banking_d80,synthetic,18000,80,gauss_white,1,80,0.8784631886213232,1.0252023978974636,0.7616505684947887,2.1438372279999385,0.008566567999878316,0.9717498292353731,0.494272255076249,0.3725436457030337,0.9040013820352786,-0.0932866406140499,2.074165376204073,2.044459964033112,0.5325522029970777,0.0,1.0,0.5799601174726549,0.9182917582880338,0.999824073943781,collapses_with_enough_pairs,0.6283022499756449,6.139317137042801e-07,-0.948368455410953,-0.881869929873381,,
banking_d80,synthetic,18000,80,gauss_white_rot,1,80,0.8023793418447523,1.3072897767685994,0.9680035894214716,2.1369288359999246,0.007635660999994798,0.9717498292353731,0.494272255076249,0.3725436457030337,0.8257056679661154,-0.16937048739062077,2.6448779257636668,2.598362904820816,0.5325522029970775,0.0125,0.025,0.4133083259312151,0.9182917582880338,0.999824073943781,collapses_with_enough_pairs,0.06324138273656076,2.144467081948047e-06,-0.9429891032753224,-0.8764382474996818,,
banking_d80,synthetic,18000,80,gw_q8,1,80,0.8454654128778916,1.1560285034791635,0.8781645794785949,2.1310139269999127,0.007475590000012744,0.9717498292353731,0.494272255076249,0.3725436457030337,0.87004431330145,-0.12628441635748155,2.3388496756728303,2.3572126101396655,0.4987292805598209,0.0,1.0,0.5781259815759894,0.8077167748494049,0.8728834866736535,partial_recovery_with_enough_pairs,0.3370885762512391,0.004923931355251379,-0.9514553976296835,-0.8854761370392825,,
banking_d80,synthetic,18000,80,gw_q16,1,80,0.8712307866258228,1.0552654409838236,0.7974764244599851,1.9705011440000817,0.007495054999935746,0.9717498292353731,0.494272255076249,0.3725436457030337,0.8965587236700167,-0.10051904260955036,2.134988217821437,2.1406254908872575,0.5259510435549655,0.025,1.0,0.5930712289454324,0.8808395796235674,0.9512904976171785,partial_recovery_with_enough_pairs,0.37888149972836127,0.0032824732471349125,-0.9471067307403755,-0.8762479235789581,,
banking_d80,synthetic,18000,80,gw_q32,1,80,0.8808272347520507,1.0151826868987268,0.7647608734840348,2.0240440840000247,0.007452793999846108,0.9717498292353731,0.494272255076249,0.3725436457030337,0.9064341544007625,-0.0909225944833224,2.0538937325990907,2.052808797854654,0.5328156168770488,0.0125,1.0,0.5967135516092269,0.8976359598487186,0.9687189789781776,partial_recovery_with_enough_pairs,0.3983050079242352,0.002773104132436965,-0.947499127696822,-0.8808033759249625,,
banking_d80,synthetic,18000,80,gw_q64,1,80,0.8826851982023081,1.0072379950474937,0.7583381803619486,2.09425552100015,0.00975774099993032,0.9717498292353731,0.494272255076249,0.3725436457030337,0.90834613153146,-0.08906463103306506,2.0378202189239043,2.0355686886857915,0.534441179328066,0.0125,1.0,0.5968146451076791,0.9025046971881086,0.9749088529987101,collapses_with_enough_pairs,0.40468156244117015,0.0026114552741870844,-0.9476486714169787,-0.8769197120607867,,
banking_d80,synthetic,18000,80,gw_q16_rot,1,80,0.785324957831221,1.3625312531090172,1.0260301204510667,2.126659061000055,0.0077790469999854395,0.9717498292353731,0.494272255076249,0.3725436457030337,0.8081554883823941,-0.1864248714041521,2.756641181283433,2.75412057697247,0.5259510435549655,0.0,0.0125,0.4194177040085692,0.8808395796235674,0.9512904976171785,partial_recovery_with_enough_pairs,0.05313159198953603,0.007457522548963941,-0.947427308053722,-0.8757064299777229,,
banking_d80,synthetic,18000,80,gw_q16_p90_rot,1,72,0.7470753755332085,1.478942370106204,1.1054711568762488,2.11820439600001,0.008691236999993635,0.9717498292353731,0.494272255076249,0.3725436457030337,0.7687939354937154,-0.22467445370216466,2.9921614149231477,2.9673601190810666,0.5196168382424841,0.027777777777777776,0.013888888888888888,0.4145687112377436,0.7957656562302823,0.8979378075472569,partial_recovery_with_enough_pairs,0.045165162058374314,0.007444280705059047,-0.9663700858666194,-0.8784484403581617,,
banking_d80,synthetic,18000,80,gw_q16_p80_rot,1,64,0.7266860255751535,1.537399066536826,1.1786933928213994,2.157954195000002,0.007544090999999753,0.9717498292353731,0.494272255076249,0.3725436457030337,0.7478118376896968,-0.24506380366021963,3.110429628099718,3.163906850691457,0.5206521070155742,0.03125,0.03125,0.3670380238451997,0.721663189350778,0.8010564127203563,partial_recovery_with_enough_pairs,0.056833152123997074,0.007547205768613665,-0.9670261319570234,-0.8815764772994739,,
banking_d80,synthetic,18000,80,gw_q16_p70_rot,1,56,0.6915471871923161,1.633240202998884,1.2228409265070934,2.019818471999997,0.007367941999973482,0.9717498292353731,0.494272255076249,0.3725436457030337,0.7116514625337922,-0.280202642043057,3.3043331609760935,3.282409834690506,0.5061190984035409,0.03571428571428571,0.0,0.36533153722501394,0.6276602675461425,0.7192083502928162,partial_recovery_with_enough_pairs,0.05866819425301743,0.0075083727971563645,-0.9683913544838045,-0.8865286247306173,,
banking_d80,synthetic,18000,80,gw_q16_p50_rot,1,40,0.5213892300173251,2.0344495644731504,1.5589101109520969,2.053092455000069,0.00700598399998853,0.9717498292353731,0.494272255076249,0.3725436457030337,0.5365467678317815,-0.45036059921804805,4.1160505037032795,4.1845032895682595,0.46212797026746416,0.0,0.025,0.32238272631295845,0.435338636785672,0.5831104726990382,resistant_in_tested_budget,0.04755693527700257,0.007311508831663952,-0.9818401544599318,-0.874443430885856,,
banking_d80,synthetic,18000,80,bn50,1,40,0.9779685395332672,0.4364930549452603,0.33963413519830765,1.9989029159999063,0.006420444000013958,0.9717498292353731,0.494272255076249,0.3725436457030337,1.0063994971862125,0.0062187102978941144,0.883102481400508,0.9116626712485676,0.682427509253201,0.025,0.025,0.8294246660929381,0.8347004089128169,0.9458793902518468,partial_recovery_with_enough_pairs,1.03595485827567,0.7409177864963234,-0.9042865918610282,-0.8475752886354122,,
banking_d80,synthetic,18000,80,bn50_rot,1,40,0.9776572226889556,0.4395661821339142,0.3389515369685848,2.1677651150000656,0.006647874000009324,0.9717498292353731,0.494272255076249,0.3725436457030337,1.006079129911688,0.005907393453582488,0.8893199600412619,0.9098304074652606,0.6824275092532008,0.025,0.025,0.8389601448760271,0.8347004089128177,0.945879390251847,partial_recovery_with_enough_pairs,0.954837710357139,0.422598112843729,-0.8908621399859061,-0.8740267367762058,,
banking_d80,synthetic,18000,80,bn50_q16_rot,1,40,0.9754514762547914,0.4607532258227692,0.34644769427662225,2.1856816470001377,0.006621236000000863,0.9717498292353731,0.494272255076249,0.3725436457030337,1.003809259243535,0.0037016470194183304,0.9321850884624122,0.9299519620656385,0.6709071193942491,0.0,0.025,0.8272538326497457,0.7606833125902923,0.9212400540218085,partial_recovery_with_enough_pairs,0.7307566135023686,0.40663402737283433,-0.8879334053801792,-0.8591653441820201,,
banking_d80,synthetic,18000,80,bn50_adv_rot,1,40,0.9774291478497221,0.4418040291703725,0.3439213322377171,1.9881036169999788,0.009887358000014501,0.9717498292353731,0.494272255076249,0.3725436457030337,1.0058444246075329,0.005679318614349005,0.8938475195258886,0.9231705766681298,0.5668342925044485,0.0,0.05,0.8177905771116613,0.7764878948555637,0.9247798439199999,partial_recovery_with_enough_pairs,0.8159788236843498,0.38720464066721516,-0.8717459390647763,-0.8840907577145558,,
banking_d80,synthetic,18000,80,raw,2,80,0.9751204378616622,0.47084638786350347,0.3671659889390446,2.014191125999787,0.0077664650000315305,0.9751204378616622,0.47084638786350347,0.3671659889390446,1.0,0.0,1.0,1.0,1.0,0.0875,1.0,1.0,0.9996631768514952,0.999984668942108,collapses_with_enough_pairs,0.7636301176184862,0.3875012000364959,-1.126192444590665,-0.930903861485388,,
banking_d80,synthetic,18000,80,gauss,2,80,0.9751204378616622,0.47084638786350347,0.3671659889390446,2.193233027999895,0.0101659300000847,0.9751204378616622,0.47084638786350347,0.3671659889390446,1.0,0.0,1.0,1.0,0.8514121822932015,0.0125,1.0,0.9998171394735704,0.9282229406615283,0.9998689663866486,collapses_with_enough_pairs,0.001992897696529288,0.3862410477067648,-1.1138661010220912,-0.9353639149419533,,
banking_d80,synthetic,18000,80,gauss_white,2,80,0.8801706996244691,1.0333308335093199,0.782231341282132,2.161132051999857,0.007599957000138602,0.9751204378616622,0.47084638786350347,0.3671659889390446,0.9026276811042869,-0.0949497382371931,2.1946241070216694,2.130456972723568,0.4559625748090328,0.0,1.0,0.5813080131466485,0.9278588587247274,0.9999138753163389,collapses_with_enough_pairs,0.6056217002752615,6.166740285820974e-07,-1.0343405905918366,-0.9064558469299453,,
banking_d80,synthetic,18000,80,gauss_white_rot,2,80,0.8138784860648232,1.2878229635826306,0.9686277530485621,2.123561435000056,0.009844874999998865,0.9751204378616622,0.47084638786350347,0.3671659889390446,0.834644064941941,-0.1612419517968391,2.735123379466098,2.638119494257867,0.4559625748090329,0.0125,0.0,0.45823527979729123,0.9278588587247274,0.9999138753163389,collapses_with_enough_pairs,0.057029353450698164,2.138358733363446e-06,-1.0210466433785954,-0.8979439131956276,,
banking_d80,synthetic,18000,80,gw_q8,2,80,0.8494652113100342,1.1581806779179646,0.8979866656322774,2.14220971199984,0.007546306999984154,0.9751204378616622,0.47084638786350347,0.3671659889390446,0.871138762277225,-0.12565522655162809,2.4597845662006366,2.4457239850212744,0.47178493173052644,0.0375,1.0,0.5747549494969318,0.8204604640240453,0.8744850595067771,partial_recovery_with_enough_pairs,0.3339164209734291,0.0048502166901543235,-1.0360655391889009,-0.9142577699526594,,
banking_d80,synthetic,18000,80,gw_q16,2,80,0.8779786755378013,1.0427393045742763,0.806386148268046,2.072543878000033,0.007317308999972738,0.9751204378616622,0.47084638786350347,0.3671659889390446,0.9003797289523715,-0.09714176232386096,2.214606146403235,2.1962441308852245,0.4894950266299244,0.05,1.0,0.5923083655585258,0.8949789403938884,0.9540303762667259,partial_recovery_with_enough_pairs,0.3760894534107361,0.003268343466904204,-1.0351470361010588,-0.8875276613305919,,
banking_d80,synthetic,18000,80,gw_q32,2,80,0.8822459812973342,1.024343805419067,0.7850542777123268,2.0230648409999503,0.008257877000005465,0.9751204378616622,0.47084638786350347,0.3671659889390446,0.9047559122358341,-0.09287445656432802,2.17553714294612,2.1381454202247974,0.4886019568851404,0.0,1.0,0.5964170344321248,0.9124699205758496,0.9735386898437486,collapses_with_enough_pairs,0.39459234539131016,0.0027922196789181464,-1.0357923624918983,-0.9056994996909559,,
banking_d80,synthetic,18000,80,gw_q64,2,80,0.8820523697422552,1.0251855743228457,0.7797792859105037,2.060449290999941,0.007541486000036457,0.9751204378616622,0.47084638786350347,0.3671659889390446,0.904557360808173,-0.09306806811940704,2.177324921137641,2.12377864345153,0.48580243782508536,0.025,1.0,0.5968977842657468,0.9170867487792727,0.9788226230593212,collapses_with_enough_pairs,0.40169968415161506,0.0026084585038818288,-1.035520814632602,-0.9075450830152011,,
banking_d80,synthetic,18000,80,gw_q16_rot,2,80,0.8002834819753665,1.33402776768409,0.999680813915817,2.1378757820000374,0.007553230999974403,0.9751204378616622,0.47084638786350347,0.3671659889390446,0.8207021931878538,-0.17483695588629578,2.833254755839434,2.722694487047873,0.48949502662992445,0.0,0.0,0.4405447723251682,0.8949789403938885,0.9540303762667258,partial_recovery_with_enough_pairs,0.04392624238173283,0.007594315445697415,-1.0220611708298104,-0.9031900664339249,,
banking_d80,synthetic,18000,80,gw_q16_p90_rot,2,72,0.7676431803339872,1.4389164858792431,1.0861341550251937,2.0956358509999973,0.007538572999919779,0.9751204378616622,0.47084638786350347,0.3671659889390446,0.7872290955334182,-0.2074772575276751,3.0560210781448736,2.9581556782088256,0.49013155862145497,0.0,0.013888888888888888,0.380320103885501,0.802194095111856,0.8957240050896301,partial_recovery_with_enough_pairs,0.049642364111133,0.007756411979585988,-1.0155629219507003,-0.8987310339240734,,
banking_d80,synthetic,18000,80,gw_q16_p80_rot,2,64,0.7461602923550421,1.5039647455689258,1.145816586440363,2.002740734000099,0.007372130000021571,0.9751204378616622,0.47084638786350347,0.3671659889390446,0.765198085675749,-0.22896014550662014,3.1941728434899224,3.1207045885466993,0.47597513640347827,0.015625,0.0,0.38072621580773086,0.7047727803709449,0.8239610092636627,partial_recovery_with_enough_pairs,0.053986043772822304,0.007555217171973534,-0.9743431843534008,-0.904966229046231,,
banking_d80,synthetic,18000,80,gw_q16_p70_rot,2,56,0.7185739472836319,1.5835800661384112,1.199775577631939,2.070215081000015,0.007522265000034167,0.9751204378616622,0.47084638786350347,0.3671659889390446,0.7369078929976997,-0.25654649057803036,3.3632626413977817,3.267665344218799,0.4500421980514855,0.017857142857142856,0.03571428571428571,0.3383652326987362,0.6265902104844665,0.7735760509365891,partial_recovery_with_enough_pairs,0.04132533378567954,0.007312759345976047,-1.0260912535500528,-0.883630703261533,,
banking_d80,synthetic,18000,80,gw_q16_p50_rot,2,40,0.5782372631797867,1.9386168356659421,1.4923677540487756,2.19505914399997,0.006861668000055943,0.9751204378616622,0.47084638786350347,0.3671659889390446,0.592990609906404,-0.3968831746818755,4.117302130027043,4.064558807206221,0.40606834856333,0.0,0.075,0.3847174982008754,0.41106161609332137,0.6351513967001194,resistant_in_tested_budget,0.04114605633802624,0.007291628358110509,-0.9706908730559736,-0.9128081835027964,,
banking_d80,synthetic,18000,80,bn50,2,40,0.9809592008091816,0.41190822406493416,0.3268581196809667,2.015138019999995,0.00650654800006123,0.9751204378616622,0.47084638786350347,0.3671659889390446,1.0059877351769215,0.005838762947519394,0.8748250696665528,0.8902189460016415,0.7019575484136568,0.025,0.05,0.8132452133773903,0.8401024585141903,0.95914827517812,partial_recovery_with_enough_pairs,0.8630599087019466,0.7474625425615952,-1.0484343567765904,-0.8303042798488637,,
banking_d80,synthetic,18000,80,bn50_rot,2,40,0.9806401740000269,0.41534463156662904,0.3282111374664647,2.12681661900001,0.00961787500000355,0.9751204378616622,0.47084638786350347,0.3671659889390446,1.0056605686067548,0.00551973613836465,0.8821234319143504,0.8939039762774785,0.7019575484136564,0.0,0.025,0.8835417396188736,0.8401024585141901,0.9591482751781205,partial_recovery_with_enough_pairs,0.8079536002442322,0.5082307650360413,-0.9515604244488184,-0.8848180571586617,,
banking_d80,synthetic,18000,80,bn50_q16_rot,2,40,0.9789637895762187,0.4329538738276064,0.3388576167965806,2.2368185020000055,0.006570258000010654,0.9751204378616622,0.47084638786350347,0.3671659889390446,1.0039414123274706,0.003843351714556409,0.9195225555242404,0.9229003420925144,0.689225105172225,0.0,0.025,0.8815863833384316,0.7486622006008188,0.930550678590213,partial_recovery_with_enough_pairs,0.6659249423381517,0.4862692151134664,-0.9515907084752081,-0.89352580602934,,
banking_d80,synthetic,18000,80,bn50_adv_rot,2,40,0.9795091663790393,0.42730472007575004,0.339244613392135,2.159681085000102,0.0067039000000477245,0.9751204378616622,0.47084638786350347,0.3671659889390446,1.0045007040637985,0.0043887285173770385,0.9075246855236022,0.9239543520150365,0.6120483594334398,0.025,0.0,0.831412974511327,0.8045930421419051,0.9466997437156272,partial_recovery_with_enough_pairs,0.7055801823579484,0.4223390312928772,-0.9780605763221921,-0.8474479468996149,,
banking_d200,synthetic,18000,200,raw,0,200,0.9696596982710601,0.5140001173540794,0.387365113553228,2.3714269160000185,0.00668135999990227,0.9696596982710601,0.5140001173540794,0.387365113553228,1.0,0.0,1.0,1.0,1.0,0.095,1.0,1.0,0.9995043876079748,0.99997640095344,collapses_with_enough_pairs,0.7800679129804324,0.39679092296343293,-0.9492772679961432,-0.8652674948034346,0.9859438162543135,0.9952334349842658
banking_d200,synthetic,18000,200,gauss,0,200,0.9696596982710601,0.5140001173540794,0.387365113553228,2.266693330999942,0.006649904999903811,0.9696596982710601,0.5140001173540794,0.387365113553228,1.0,0.0,1.0,1.0,0.8498821414205557,0.0,1.0,0.9998023532199308,0.9158945549926645,0.9997604688241563,collapses_with_enough_pairs,0.0018936910419987219,0.3946309886705153,-0.9399720484402558,-0.8766306559059295,,
banking_d200,synthetic,18000,200,gauss_white,0,200,0.8384895139445403,1.1859151917711026,0.874395426358095,2.152764748999971,0.007311393000009048,0.9696596982710601,0.5140001173540794,0.387365113553228,0.8647255479830694,-0.13117018432651983,2.3072274727792736,2.257290075343721,0.5666554451617853,0.005,1.0,0.3994560539165979,0.9137971625279434,0.9998541155332928,collapses_with_enough_pairs,0.5957991163876946,4.5274869997267146e-07,-0.9871559765578393,-0.8780432339321024,,
banking_d200,synthetic,18000,200,gauss_white_rot,0,200,0.6551082131646764,1.7329845727285373,1.275357205796048,2.546719952000103,0.007921615999975984,0.9696596982710601,0.5140001173540794,0.387365113553228,0.6756063125370262,-0.31455148510638375,3.3715645468126145,3.2923904636053414,0.5666554451617853,0.0,0.005,0.2554297965040931,0.9137971625279434,0.9998541155332928,collapses_with_enough_pairs,0.04353530245512089,1.2995983031190588e-06,-0.9716463328760144,-0.8789973944263988,0.9699070341169262,0.9801157890338187
banking_d200,synthetic,18000,200,gw_q8,0,200,0.8039934953661287,1.3064371225514078,0.9556977339998748,2.033751159999838,0.007365243000094779,0.9696596982710601,0.5140001173540794,0.387365113553228,0.8291501614429057,-0.1656662029049314,2.541705883797381,2.4671755420446555,0.47727253734463965,0.0,1.0,0.41260632103620515,0.7427858121062966,0.8393994299765337,partial_recovery_with_enough_pairs,0.2813330524276747,0.004953402298290971,-0.9892068560115487,-0.8769907856881874,,
banking_d200,synthetic,18000,200,gw_q16,0,200,0.8323391440050075,1.208284237478227,0.8987441365788564,2.335289623000108,0.007381397000017387,0.9696596982710601,0.5140001173540794,0.387365113553228,0.8583827351895719,-0.1373205542660526,2.3507470070203818,2.3201473367976893,0.5114289162705968,0.005,1.0,0.4147362723405504,0.8467742233806493,0.9001046275918075,partial_recovery_with_enough_pairs,0.3097734023484978,0.0029756352134713607,-0.9886161244351377,-0.8772254026478233,,
banking_d200,synthetic,18000,200,gw_q32,0,200,0.8428497147965052,1.1697979533318223,0.8631675992039035,2.232371323000052,0.007267355999829306,0.9696596982710601,0.5140001173540794,0.387365113553228,0.8692221779448378,-0.12680998347455497,2.2758709849203855,2.228304947975898,0.5156316864509822,0.0,1.0,0.41781719105292675,0.8690909550386701,0.9272383573822903,partial_recovery_with_enough_pairs,0.3270987745616033,0.0025367102530948113,-0.9885347323453569,-0.8774609739954973,,
banking_d200,synthetic,18000,200,gw_q64,0,200,0.8401934913380291,1.1796427479557898,0.876586401335257,2.485238221000145,0.007310545000109414,0.9696596982710601,0.5140001173540794,0.387365113553228,0.8664828422137435,-0.12946620693303101,2.295024277481184,2.262946173171077,0.5179473450307204,0.0,1.0,0.41803968497009186,0.8752870608300544,0.9348100102533791,partial_recovery_with_enough_pairs,0.3333956144877105,0.0023753112025330088,-0.9887481930524946,-0.877510528566971,,
banking_d200,synthetic,18000,200,gw_q16_rot,0,200,0.6198534152160147,1.8194026251610782,1.3375864876188424,2.4123702509998566,0.007920553000076325,0.9696596982710601,0.5140001173540794,0.387365113553228,0.6392484046941795,-0.34980628305504546,3.5396930151044033,3.4530380791120057,0.5114289162705965,0.0,0.005,0.2622443327603037,0.8467742233806491,0.9001046275918074,partial_recovery_with_enough_pairs,0.03294683906124576,0.005907361590849266,-0.9732253134806751,-0.8792060807389529,0.9075866456326861,0.9371302096549678
banking_d200,synthetic,18000,200,gw_q16_p90_rot,0,180,0.5803167583113202,1.911675104052919,1.3870497703139457,2.2329012760001206,0.007879096000124264,0.9696596982710601,0.5140001173540794,0.387365113553228,0.5984746600751242,-0.3893429399597399,3.719211415541415,3.5807297089580334,0.49780530100500614,0.0,0.005555555555555556,0.25612771843889615,0.7325148708181196,0.8078867020105776,partial_recovery_with_enough_pairs,0.03091724515381476,0.0058938326833796306,-0.9841842201100665,-0.8827924741381341,,
banking_d200,synthetic,18000,200,gw_q16_p80_rot,0,160,0.5310169379719263,2.020839626529253,1.4816824400763169,2.102319292999937,0.007687336999879335,0.9696596982710601,0.5140001173540794,0.387365113553228,0.5476322661638403,-0.43864276029913385,3.931593706499403,3.825028089094343,0.48705690799329354,0.0125,0.0,0.2594992028305951,0.5964969014712184,0.7024736959734799,partial_recovery_with_enough_pairs,0.030949042111776525,0.005899090382665213,-0.9895564113607298,-0.8765358130410044,,
banking_d200,synthetic,18000,200,gw_q16_p70_rot,0,140,0.502327945461469,2.081732381802453,1.5239243796020323,2.22452698699999,0.007574702999818328,0.9696596982710601,0.5140001173540794,0.387365113553228,0.5180456054398659,-0.46733175280959116,4.05006207492441,3.9340775053885415,0.46469983685373617,0.0,0.014285714285714285,0.24962862487441284,0.4932174964891146,0.5927422162209894,resistant_in_tested_budget,0.03302362313172774,0.005884842867950979,-0.989513857893343,-0.8756727366176456,,
banking_d200,synthetic,18000,200,gw_q16_p50_rot,0,100,0.3987406835610928,2.288148358918536,1.7178543123066488,2.240488054000025,0.007311672000014369,0.9696596982710601,0.5140001173540794,0.387365113553228,0.41121713552915784,-0.5709190147099673,4.45164948735274,4.434716117177128,0.44646458280131535,0.0,0.01,0.21578354155527368,0.3287842555140297,0.43743039908273085,resistant_in_tested_budget,0.030898797799590563,0.005886910376853265,-0.9975179561083101,-0.8767653334364442,0.5151857809090857,0.6088971072760422
banking_d200,synthetic,18000,200,bn50,0,100,0.9787487352090142,0.4301754896780218,0.330879142123864,2.07885103600006,0.006571895999968547,0.9696596982710601,0.5140001173540794,0.387365113553228,1.0093734296208867,0.009089036937954043,0.8369171040124234,0.8541789917237804,0.8334386396378254,0.0,0.01,0.8873976174177508,0.887041905389899,0.9735795640858305,partial_recovery_with_enough_pairs,0.9833626354769615,0.5027451077875963,-0.9892592513406434,-0.8698904371047118,,
banking_d200,synthetic,18000,200,bn50_rot,0,100,0.9785669180754408,0.4320117732325192,0.3303420350949425,2.2530381809999653,0.006819284999892261,0.9696596982710601,0.5140001173540794,0.387365113553228,1.0091859234948741,0.008907219804380695,0.8404896392950026,0.852792426413356,0.8334386396378256,0.0,0.02,0.8244448850477424,0.8870419053898977,0.9735795640858308,partial_recovery_with_enough_pairs,0.8530610277740354,0.35885499246509656,-1.020609067472186,-0.8800240522111744,,
banking_d200,synthetic,18000,200,bn50_q16_rot,0,100,0.9766320320920449,0.45109056571896305,0.3373166723643202,2.204143126999952,0.006855721999954767,0.9696596982710601,0.5140001173540794,0.387365113553228,1.0071904956279163,0.006972333820984722,0.8776079041402635,0.8707977578831951,0.7775358781776205,0.01,0.02,0.829435031061575,0.8218215104366178,0.9613601105464711,partial_recovery_with_enough_pairs,0.6792960387432637,0.3464133882866939,-1.023619346037376,-0.8774857772671733,0.8990938522981176,0.9683319783920556
banking_d200,synthetic,18000,200,bn50_adv_rot,0,100,0.9771000137385004,0.44655080984450096,0.3454299154513149,2.1377384800000527,0.006892202000017278,0.9696596982710601,0.5140001173540794,0.387365113553228,1.0076731202510598,0.007440315467440284,0.8687756962842976,0.8917424501208967,0.6470088017574573,0.0,0.01,0.7929086767561005,0.8368439639011765,0.9426556289494822,partial_recovery_with_enough_pairs,0.6179197260479693,0.3577539442859779,-0.9939366774737917,-0.8715052631286753,,
banking_d200,synthetic,18000,200,raw,1,200,0.9700584666228457,0.4955346136165711,0.38676648885061327,2.3112561240000105,0.007290277000038259,0.9700584666228457,0.4955346136165711,0.38676648885061327,1.0,0.0,1.0,1.0,1.0,0.065,1.0,1.0,0.9994935541513865,0.9999741883355301,collapses_with_enough_pairs,0.7915768394013634,0.39663170178184004,-0.9451332121697271,-0.8782523247044359,,
