dataset,task,method,family,seed,model,score,score_name,r2,rmse,mae,accuracy,roc_auc,retention,agreement,out_dim,distance_corr,rank_match,corr_gap,z_offdiag_corr,recon_r2,worst_attr_r2,sensitive_attr_r2,n_pairs_r2_0.5,known_pair_robustness,spearman_leak,semantic_acc,kind_acc,membership_auc,linkage,sensitive_hit
banking_mixed_reg,regression,typed_keyed,typed,1,mlp,-1.209778305417632,r2,-1.209778305417632,1122.4120073276797,976.2036473816038,,,2.359829843598634,0.9444515623772161,15,0.24759825628274135,1.0,0.22826317399653664,0.0687594757032238,0.5545883758488998,0.9999999022642867,0.9999999022642867,100.0,partial_recovery_with_enough_pairs,1.0,0.0,0.6,0.5372732843137255,,0.5555555555555556
banking_mixed_reg,regression,typed_keyed,typed,1,knn,0.7391543169638095,r2,0.7391543169638095,385.62908157123445,319.42386643458957,,,0.9564434113238068,0.9179818351158948,15,0.24759825628274135,1.0,0.22826317399653664,0.0687594757032238,0.5545883758488998,0.9999999022642867,0.9999999022642867,100.0,partial_recovery_with_enough_pairs,1.0,0.0,0.6,0.5372732843137255,,0.5555555555555556
banking_mixed_reg,regression,bn_adv,learned,1,linear,0.9197511898213392,r2,0.9197511898213392,213.8933351264128,165.36426948077096,,,1.0515249619334734,0.9733327297369216,9,0.22919490547246238,0.5632620135124129,0.8148738585358944,0.6281680340716287,0.370927821291302,0.9346221151815463,0.9346221151815463,,resistant_in_tested_budget,0.9736663174508416,,,0.5016544117647059,,
banking_mixed_reg,regression,bn_adv,learned,1,hgb,0.9193433740279938,r2,0.9193433740279938,214.43613780766674,159.20976853643742,,,0.9930234556354751,0.9903046235946941,9,0.22919490547246238,0.5632620135124129,0.8148738585358944,0.6281680340716287,0.370927821291302,0.9346221151815463,0.9346221151815463,,resistant_in_tested_budget,0.9736663174508416,,,0.5016544117647059,,
banking_mixed_reg,regression,bn_adv,learned,1,mlp,-0.3874758538230778,r2,-0.3874758538230778,889.3867768313271,801.5811806136437,,,0.7558220208039731,0.6781785351048355,9,0.22919490547246238,0.5632620135124129,0.8148738585358944,0.6281680340716287,0.370927821291302,0.9346221151815463,0.9346221151815463,,resistant_in_tested_budget,0.9736663174508416,,,0.5016544117647059,,
banking_mixed_reg,regression,bn_adv,learned,1,knn,0.9155491619541033,r2,0.9155491619541033,219.42188066586348,164.25473134692155,,,1.1846930249842669,0.9320976061742087,9,0.22919490547246238,0.5632620135124129,0.8148738585358944,0.6281680340716287,0.370927821291302,0.9346221151815463,0.9346221151815463,,resistant_in_tested_budget,0.9736663174508416,,,0.5016544117647059,,
banking_mixed_reg,regression,bn_noisy,learned,1,linear,0.9150075581623404,r2,0.9150075581623404,220.12435915412422,169.68240342318757,,,1.0461017049104255,0.9719941773448325,9,0.224663452558336,0.5336312708119629,0.7813340210859656,0.5975559182531839,0.2701954618395526,0.9171069163596867,0.9171069163596867,,resistant_in_tested_budget,0.9684825499388385,,,0.5269056372549019,,
banking_mixed_reg,regression,bn_noisy,learned,1,hgb,0.9128146524495915,r2,0.9128146524495915,222.94600923642912,166.3918203098075,,,0.9859714945882532,0.9875263241720867,9,0.224663452558336,0.5336312708119629,0.7813340210859656,0.5975559182531839,0.2701954618395526,0.9171069163596867,0.9171069163596867,,resistant_in_tested_budget,0.9684825499388385,,,0.5269056372549019,,
banking_mixed_reg,regression,bn_noisy,learned,1,mlp,-0.2826324682053496,r2,-0.2826324682053496,855.1239416461378,760.9536859003426,,,0.5513113685822633,0.682676908425078,9,0.224663452558336,0.5336312708119629,0.7813340210859656,0.5975559182531839,0.2701954618395526,0.9171069163596867,0.9171069163596867,,resistant_in_tested_budget,0.9684825499388385,,,0.5269056372549019,,
banking_mixed_reg,regression,bn_noisy,learned,1,knn,0.915630244674047,r2,0.915630244674047,219.31651998619282,167.87676637662366,,,1.184797943580401,0.9301931600371893,9,0.224663452558336,0.5336312708119629,0.7813340210859656,0.5975559182531839,0.2701954618395526,0.9171069163596867,0.9171069163596867,,resistant_in_tested_budget,0.9684825499388385,,,0.5269056372549019,,
banking_mixed_reg,regression,vib,learned,1,linear,0.9210172194547229,r2,0.9210172194547229,212.19940442425988,164.2688758744387,,,1.0529723770352784,0.9738580438992407,8,-0.022887121304404123,0.4195474605462541,0.7671870654086121,0.6253539310697288,0.3616246596717996,0.9198776407174414,0.9198776407174414,,resistant_in_tested_budget,0.9671090587365411,,,0.50125,,
banking_mixed_reg,regression,vib,learned,1,hgb,0.920698053496835,r2,0.920698053496835,212.62771641402506,155.54650738748668,,,0.9944867048690375,0.9915442621013918,8,-0.022887121304404123,0.4195474605462541,0.7671870654086121,0.6253539310697288,0.3616246596717996,0.9198776407174414,0.9198776407174414,,resistant_in_tested_budget,0.9671090587365411,,,0.50125,,
banking_mixed_reg,regression,vib,learned,1,mlp,-0.4329991135611688,r2,-0.4329991135611688,903.8594689981512,811.8334836985416,,,0.8446210564841129,0.7298267548655644,8,-0.022887121304404123,0.4195474605462541,0.7671870654086121,0.6253539310697288,0.3616246596717996,0.9198776407174414,0.9198776407174414,,resistant_in_tested_budget,0.9671090587365411,,,0.50125,,
banking_mixed_reg,regression,vib,learned,1,knn,0.9204334086847666,r2,0.9204334086847666,212.9822093126628,160.29668655434827,,,1.1910130930642475,0.9297824840925601,8,-0.022887121304404123,0.4195474605462541,0.7671870654086121,0.6253539310697288,0.3616246596717996,0.9198776407174414,0.9198776407174414,,resistant_in_tested_budget,0.9671090587365411,,,0.50125,,
banking_mixed_reg,regression,vib_stoch,learned,1,linear,0.9187064160583751,r2,0.9187064160583751,215.2811905421864,166.74575699645843,,,1.0503305022758096,0.9755613449805964,8,-0.020301413515026925,0.44601681998033793,0.5722123415218905,0.40039442492446276,-0.09226708921728277,0.8916857711954548,0.8916857711954548,,resistant_in_tested_budget,0.9544737278496696,,,0.6474264705882353,,
